gbifID,reproductiveCondition,occurrenceStatus,habitat,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,georeferencedDate,elevation,elevationAccuracy,datetime,date,gridmet_lat,gridmet_lon,gridmet_date,air_temperature,precipitation_amount,specific_humidity,relative_humidity,mean_vapor_pressure_deficit,potential_evapotranspiration,surface_downwelling_shortwave_flux_in_air,wind_speed
1304445541,,PRESENT,,,,,45.2067,-121.75,,,,1996-07-29,1996-07-29 00:00:00,45.19166666666667,-121.76666663333334,1996-07-29 00:00:00,300.6000061035156,0.0,0.00913000013679266,73.70000457763672,1.2899999618530273,7.599999904632568,325.70001220703125,3.4000000953674316
1304445537,,PRESENT,,,,,44.5379,-118.588,,,,2007-06-11,2007-06-11 00:00:00,44.525000000000006,-118.59999996666667,2007-06-11 00:00:00,290.3999938964844,0.0,0.0050200000405311584,36.79999923706055,0.6599999666213989,5.5,327.3999938964844,3.200000047683716
1304445536,,PRESENT,,,,,43.9282,-122.1205,,,,2004-07-27,2004-07-27 00:00:00,43.94166666666667,-122.09999996666667,2004-07-27 00:00:00,302.29998779296875,0.0,0.006259999703615904,57.0,1.709999918937683,7.900000095367432,324.8999938964844,2.5
1304445532,,PRESENT,,,,,44.0176,-122.4769,,,,2000-06-26,2000-06-26 00:00:00,44.025000000000006,-122.47499996666667,2000-06-26 00:00:00,286.79998779296875,0.0,0.00901000015437603,36.29999923706055,1.5699999332427979,6.900000095367432,342.8000183105469,3.799999952316284
1304445531,,PRESENT,forest,,,,44.309,-122.2406,,,,2002-06-22,2002-06-22 00:00:00,44.31666666666667,-122.22499996666667,2002-06-22 00:00:00,282.29998779296875,0.0,0.009269999340176582,93.9000015258789,0.7599999904632568,5.900000095367432,287.8000183105469,3.5
1304445529,,PRESENT,,,,,45.1733,-121.6179,,,,1998-04-28,1998-04-28 00:00:00,45.19166666666667,-121.59999996666667,1998-04-28 00:00:00,295.5,0.0,0.0064399996772408485,83.0999984741211,0.85999995470047,4.700000286102295,330.0,2.799999952316284
1304445527,,PRESENT,,,,,44.85,-122.3098,,,,1997-06-07,1997-06-07 00:00:00,44.858333333333334,-122.30833330000002,1997-06-07 00:00:00,290.5,0.4000000059604645,0.00774999987334013,61.5,0.28999999165534973,4.200000286102295,327.20001220703125,4.400000095367432
1304445526,,PRESENT,,,,,45.5687,-122.0949,,,,2004-06-17,2004-06-17 00:00:00,45.56666666666667,-122.09999996666667,2004-06-17 00:00:00,298.5,0.0,0.006309999618679285,59.70000076293945,1.2999999523162842,8.5,338.1000061035156,4.099999904632568
1304445524,,PRESENT,,,,,44.4197,-121.8571,,,,2008-08-16,2008-08-16 00:00:00,44.400000000000006,-121.84999996666667,2008-08-16 00:00:00,288.79998779296875,0.0,0.0064199999906122684,22.600000381469727,2.2300000190734863,6.700000286102295,278.0,1.7000000476837158
1304445520,,PRESENT,,,,,45.7504,-118.0512,,,,1980-07-03,1980-07-03 00:00:00,45.733333333333334,-118.05833330000002,1980-07-03 00:00:00,292.70001220703125,0.30000001192092896,0.0065299998968839645,100.0,0.6399999856948853,5.099999904632568,296.1000061035156,2.6000001430511475
1304445516,,PRESENT,,,,,45.3312,-121.7114,,,,1999-08-01,1999-08-01 00:00:00,45.31666666666667,-121.72499996666667,1999-08-01 00:00:00,294.0,0.0,0.00865000020712614,53.10000228881836,0.6100000143051147,5.300000190734863,325.5,2.799999952316284
1304445515,,PRESENT,,,,,42.7153,-122.1296,,,,2007-06-22,2007-06-22 00:00:00,42.733333333333334,-122.14166663333334,2007-06-22 00:00:00,291.5,0.0,0.005619999952614307,33.400001525878906,0.6499999761581421,5.900000095367432,349.0,3.700000047683716
1304445514,,PRESENT,,,,,43.9112,-122.0553,,,,1992-09-03,1992-09-03 00:00:00,43.900000000000006,-122.05833330000002,1992-09-03 00:00:00,280.6000061035156,7.200000286102295,0.008340000174939632,27.200000762939453,0.5799999833106995,4.900000095367432,257.8000183105469,4.599999904632568
1304445507,,PRESENT,,,,,43.5781,-122.3402,,,,2002-09-20,2002-09-20 00:00:00,43.56666666666667,-122.34999996666667,2002-09-20 00:00:00,293.20001220703125,0.0,0.005140000022947788,27.100000381469727,0.9599999785423279,3.700000047683716,233.3000030517578,3.0
1304445504,,PRESENT,,,,,42.0168,-123.4552,,,,1993-09-18,1993-09-18 00:00:00,42.025000000000006,-123.47499996666667,1993-09-18 00:00:00,291.0,0.0,0.005319999996572733,70.30000305175781,0.7400000095367432,3.299999952316284,240.8000030517578,2.700000047683716
1304445502,,PRESENT,,,,,45.312,-121.736,,,,2002-08-01,2002-08-01 00:00:00,45.31666666666667,-121.72499996666667,2002-08-01 00:00:00,279.5,0.0,0.005929999984800816,61.79999923706055,0.7099999785423279,6.099999904632568,330.1000061035156,4.300000190734863
1304445499,,PRESENT,,,,,45.0472,-121.8173,,,,1998-08-25,1998-08-25 00:00:00,45.06666666666667,-121.80833330000002,1998-08-25 00:00:00,297.0,0.0,0.006709999870508909,80.5999984741211,0.9799999594688416,4.700000286102295,284.8000183105469,3.6000001430511475
1304445497,,PRESENT,,,,,45.335,-121.3995,,,,1999-07-09,1999-07-09 00:00:00,45.31666666666667,-121.39166663333334,1999-07-09 00:00:00,301.70001220703125,0.0,0.006389999762177467,28.30000114440918,1.6200000047683716,8.5,348.5,3.0
1304445496,,PRESENT,,,,,42.9171,-122.5897,,,,2008-09-18,2008-09-18 00:00:00,42.900000000000006,-122.59999996666667,2008-09-18 00:00:00,280.79998779296875,0.0,0.004739999771118164,20.5,1.2899999618530273,6.0,236.5,3.0
1304445494,,PRESENT,,,,,45.343,-121.7443,,,,1999-08-01,1999-08-01 00:00:00,45.358333333333334,-121.72499996666667,1999-08-01 00:00:00,291.5,0.0,0.00953999999910593,62.20000076293945,0.3400000035762787,4.5,326.0,2.799999952316284
1304445493,,PRESENT,,,,,45.5563,-121.8186,,,,1993-08-13,1993-08-13 00:00:00,45.56666666666667,-121.80833330000002,1993-08-13 00:00:00,292.6000061035156,0.0,0.007479999680072069,80.30000305175781,0.5899999737739563,4.400000095367432,308.70001220703125,5.200000286102295
1304445491,,PRESENT,,,,,45.1959,-121.816,,,,1996-07-16,1996-07-16 00:00:00,45.19166666666667,-121.80833330000002,1996-07-16 00:00:00,292.6000061035156,0.0,0.006399999838322401,83.4000015258789,0.6800000071525574,6.800000190734863,346.20001220703125,7.0
1304445490,,PRESENT,ridgetop balds.,,,,44.826,-121.9934,,,,1982-07-28,1982-07-28 00:00:00,44.81666666666667,-121.97499996666667,1982-07-28 00:00:00,301.5,0.0,0.011049999855458736,83.5,1.0799999237060547,6.200000286102295,308.8000183105469,2.1000001430511475
1304445489,,PRESENT,forest,,,,44.2217,-122.1244,,,,1979-07-05,1979-07-05 00:00:00,44.233333333333334,-122.14166663333334,1979-07-05 00:00:00,296.8999938964844,0.0,0.008069999516010284,46.5,0.7999999523162842,4.599999904632568,284.5,3.1000001430511475
1304445487,,PRESENT,,,,,43.4003,-122.4995,,,,2009-08-23,2009-08-23 00:00:00,43.400000000000006,-122.51666663333334,2009-08-23 00:00:00,293.1000061035156,0.0,0.006339999847114086,35.79999923706055,0.7199999690055847,5.800000190734863,298.1000061035156,4.400000095367432
1304445485,,PRESENT,,,,,45.3144,-121.6055,,,,1993-07-14,1993-07-14 00:00:00,45.31666666666667,-121.59999996666667,1993-07-14 00:00:00,283.70001220703125,1.0,0.005929999984800816,100.0,0.25,2.6000001430511475,215.60000610351562,5.300000190734863
1304445484,,PRESENT,,,,,44.4199,-122.096,,,,1994-08-10,1994-08-10 00:00:00,44.400000000000006,-122.09999996666667,1994-08-10 00:00:00,282.20001220703125,0.0,0.007829999551177025,76.5999984741211,1.100000023841858,5.0,312.6000061035156,2.299999952316284
1304445480,,PRESENT,,,,,45.4234,-121.9706,,,,2004-07-15,2004-07-15 00:00:00,45.44166666666667,-121.97499996666667,2004-07-15 00:00:00,296.29998779296875,0.0,0.009279999881982803,82.30000305175781,0.75,6.200000286102295,325.5,3.799999952316284
1304445477,,PRESENT,rocky ridge-top.,,,,43.1643,-122.4575,,,,1993-09-28,1993-09-28 00:00:00,43.150000000000006,-122.47499996666667,1993-09-28 00:00:00,300.6000061035156,0.0,0.0048699998296797276,53.79999923706055,1.7400000095367432,4.5,194.0,3.0
1304445476,,PRESENT,,,,,45.5596,-121.8113,,,,1997-07-21,1997-07-21 00:00:00,45.56666666666667,-121.80833330000002,1997-07-21 00:00:00,295.5,0.0,0.010590000078082085,48.5,0.5199999809265137,5.800000190734863,330.8000183105469,5.599999904632568
1304445474,,PRESENT,,,,,43.5201,-122.2006,,,,2003-08-02,2003-08-02 00:00:00,43.525000000000006,-122.18333330000002,2003-08-02 00:00:00,283.0,0.0,0.00892999954521656,38.5,0.47999998927116394,2.200000047683716,114.80000305175781,1.600000023841858
1304445472,,PRESENT,,,,,45.3378,-121.4508,,,,1999-06-22,1999-06-22 00:00:00,45.358333333333334,-121.43333330000002,1999-06-22 00:00:00,289.20001220703125,0.0,0.006550000049173832,54.29999923706055,0.429999977350235,4.900000095367432,326.3999938964844,4.900000095367432
1304445471,,PRESENT,,,,,44.369,-122.0881,,,,1999-07-31,1999-07-31 00:00:00,44.358333333333334,-122.09999996666667,1999-07-31 00:00:00,297.6000061035156,0.6000000238418579,0.00839999970048666,38.60000228881836,0.8700000047683716,5.599999904632568,296.1000061035156,2.5
1304445466,,PRESENT,,,,,44.5408,-121.9785,,,,1996-08-13,1996-08-13 00:00:00,44.525000000000006,-121.97499996666667,1996-08-13 00:00:00,305.29998779296875,0.6000000238418579,0.0081599997356534,57.79999923706055,1.9399999380111694,7.400000095367432,304.1000061035156,2.1000001430511475
1304445465,,PRESENT,,,,,45.1959,-121.816,,,,1996-07-19,1996-07-19 00:00:00,45.19166666666667,-121.80833330000002,1996-07-19 00:00:00,289.8999938964844,0.0,0.005949999671429396,95.70000457763672,0.44999998807907104,4.900000095367432,322.0,4.800000190734863
1304445464,,PRESENT,,,,,45.2104,-121.7956,,,,1992-07-16,1992-07-16 00:00:00,45.19166666666667,-121.80833330000002,1992-07-16 00:00:00,299.79998779296875,0.0,0.007569999899715185,68.80000305175781,1.3299999237060547,8.600000381469727,346.3999938964844,4.200000286102295
1304445460,,PRESENT,Engelmann spruce grove; meadow and wetlands.,,,,42.0941,-122.7236,,,,1993-09-18,1993-09-18 00:00:00,42.108333333333334,-122.72499996666667,1993-09-18 00:00:00,290.0,0.0,0.005539999809116125,70.80000305175781,0.6699999570846558,3.200000047683716,234.3000030517578,2.6000001430511475
1304445459,,PRESENT,,,,,43.5201,-122.2006,,,,2005-10-06,2005-10-06 00:00:00,43.525000000000006,-122.18333330000002,2005-10-06 00:00:00,287.0,0.0,0.0052999998442828655,78.20000457763672,0.4599999785423279,3.299999952316284,197.90000915527344,3.6000001430511475
1304445457,,PRESENT,,,,,45.425,-121.767,,,,1994-06-02,1994-06-02 00:00:00,45.44166666666667,-121.76666663333334,1994-06-02 00:00:00,277.8999938964844,0.0,0.006139999721199274,71.0999984741211,0.6899999976158142,4.700000286102295,308.70001220703125,5.200000286102295
1304445456,,PRESENT,,,,,45.4816,-121.6858,,,,1993-08-11,1993-08-11 00:00:00,45.483333333333334,-121.68333330000002,1993-08-11 00:00:00,293.1000061035156,0.0,0.007549999747425318,86.20000457763672,0.6200000047683716,4.300000190734863,312.70001220703125,3.200000047683716
1304445455,,PRESENT,,,,,44.3443,-122.0009,,,,2004-07-27,2004-07-27 00:00:00,44.358333333333334,-122.01666663333334,2004-07-27 00:00:00,302.70001220703125,0.0,0.007689999882131815,64.30000305175781,1.5499999523162842,8.0,319.3999938964844,3.0
1304445451,,PRESENT,,,,,45.5495,-122.0025,,,,2005-08-30,2005-08-30 00:00:00,45.56666666666667,-122.01666663333334,2005-08-30 00:00:00,277.79998779296875,0.699999988079071,0.005549999885261059,40.20000076293945,0.7899999618530273,5.200000286102295,257.3000183105469,3.299999952316284
1304445450,,PRESENT,forest,,,,44.2217,-122.1244,,,,1979-07-05,1979-07-05 00:00:00,44.233333333333334,-122.14166663333334,1979-07-05 00:00:00,296.8999938964844,0.0,0.008069999516010284,46.5,0.7999999523162842,4.599999904632568,284.5,3.1000001430511475
1304445446,,PRESENT,,,,,45.1978,-121.8492,,,,1991-07-23,1991-07-23 00:00:00,45.19166666666667,-121.84999996666667,1991-07-23 00:00:00,287.70001220703125,0.30000001192092896,0.009669999592006207,55.29999923706055,1.5399999618530273,7.5,295.1000061035156,2.799999952316284
1304445438,,PRESENT,"deep shade, mossy depression, old growth Thuja plicata.",,,,45.5451,-122.0714,,,,1991-08-14,1991-08-14 00:00:00,45.525000000000006,-122.05833330000002,1991-08-14 00:00:00,284.1000061035156,0.0,0.00786999985575676,69.30000305175781,1.1200000047683716,5.599999904632568,298.1000061035156,1.899999976158142
1304445435,,PRESENT,forest,,,,43.3753,-122.3254,,,,1979-08-02,1979-08-02 00:00:00,43.358333333333334,-122.30833330000002,1979-08-02 00:00:00,301.1000061035156,0.0,0.006479999981820583,26.5,1.5299999713897705,6.200000286102295,329.3000183105469,3.200000047683716
1304445427,,PRESENT,,,,,45.1814,-121.816,,,,1996-08-23,1996-08-23 00:00:00,45.19166666666667,-121.80833330000002,1996-08-23 00:00:00,301.79998779296875,0.0,0.006300000008195639,51.29999923706055,1.7799999713897705,8.699999809265137,290.6000061035156,3.799999952316284
1304445426,,PRESENT,,,,,45.5546,-122.0119,,,,1996-07-19,1996-07-19 00:00:00,45.56666666666667,-122.01666663333334,1996-07-19 00:00:00,290.70001220703125,2.799999952316284,0.006149999797344208,100.0,0.5099999904632568,4.200000286102295,236.8000030517578,3.200000047683716
1304445417,,PRESENT,,,,,45.2597,-121.627,,,,1992-09-01,1992-09-01 00:00:00,45.275000000000006,-121.64166663333334,1992-09-01 00:00:00,280.1000061035156,0.0,0.008119999431073666,56.10000228881836,0.5099999904632568,4.400000095367432,259.5,4.0
1304445415,,PRESENT,,,,,45.1462,-121.64,,,,1998-06-12,1998-06-12 00:00:00,45.150000000000006,-121.64166663333334,1998-06-12 00:00:00,292.8999938964844,0.0,0.008270000107586384,100.0,0.41999998688697815,4.400000095367432,363.3000183105469,5.599999904632568
1304445414,,PRESENT,,,,,44.5979,-122.1316,,,,1994-08-04,1994-08-04 00:00:00,44.608333333333334,-122.14166663333334,1994-08-04 00:00:00,282.5,0.0,0.010369999334216118,100.0,0.5199999809265137,4.400000095367432,311.8999938964844,3.0
1304445411,,PRESENT,,,,,45.4839,-121.8127,,,,1994-08-26,1994-08-26 00:00:00,45.483333333333334,-121.80833330000002,1994-08-26 00:00:00,281.79998779296875,0.0,0.006819999776780605,72.5999984741211,0.7999999523162842,4.300000190734863,287.1000061035156,3.4000000953674316
1304445409,,PRESENT,,,,,45.4343,-122.0066,,,,2003-07-01,2003-07-01 00:00:00,45.44166666666667,-122.01666663333334,2003-07-01 00:00:00,278.20001220703125,0.0,0.005080000031739473,37.20000076293945,0.699999988079071,4.099999904632568,255.90000915527344,3.799999952316284
1304445405,,PRESENT,,,,,42.3,-122.2833,,,,2003-07-20,2003-07-20 00:00:00,42.31666666666667,-122.26666663333334,2003-07-20 00:00:00,281.8999938964844,0.0,0.006730000022798777,21.80000114440918,1.7599999904632568,6.700000286102295,345.1000061035156,3.0
1304445402,,PRESENT,,,,,45.6418,-121.6994,,,,1993-07-08,1993-07-08 00:00:00,45.650000000000006,-121.68333330000002,1993-07-08 00:00:00,294.70001220703125,0.0,0.006430000066757202,75.70000457763672,0.8700000047683716,5.300000190734863,357.0,3.299999952316284
1304445400,,PRESENT,"roadside, near forest.",,,,44.1772,-121.9078,,,,1995-09-09,1995-09-09 00:00:00,44.19166666666667,-121.89166663333334,1995-09-09 00:00:00,293.79998779296875,0.0,0.0073899999260902405,100.0,0.5600000023841858,3.200000047683716,251.60000610351562,2.4000000953674316
1304445397,,PRESENT,,,,,44.6477,-122.0028,,,,1996-11-05,1996-11-05 00:00:00,44.650000000000006,-122.01666663333334,1996-11-05 00:00:00,269.20001220703125,4.700000286102295,0.003819999983534217,72.80000305175781,0.04999999701976776,0.6000000238418579,69.0,3.299999952316284
1304445391,,PRESENT,,,,,45.3154,-121.5641,,,,1993-08-12,1993-08-12 00:00:00,45.31666666666667,-121.55833330000002,1993-08-12 00:00:00,291.29998779296875,0.0,0.007340000011026859,79.80000305175781,0.5699999928474426,4.099999904632568,302.5,3.4000000953674316
1304445386,,PRESENT,open/coniferous forest bordering bog/meadow.,,,,45.1539,-121.7597,,,,2006-07-30,2006-07-30 00:00:00,45.150000000000006,-121.76666663333334,2006-07-30 00:00:00,275.8999938964844,0.699999988079071,0.005859999917447567,40.79999923706055,0.5299999713897705,4.099999904632568,304.6000061035156,5.599999904632568
1304445381,,PRESENT,,,,,45.3954,-121.7671,,,,2001-08-01,2001-08-01 00:00:00,45.400000000000006,-121.76666663333334,2001-08-01 00:00:00,293.1000061035156,0.0,0.007489999756217003,48.70000076293945,0.5999999642372131,4.200000286102295,284.0,4.5
1304445378,,PRESENT,,,,,45.185,-121.8007,,,,1996-07-16,1996-07-16 00:00:00,45.19166666666667,-121.80833330000002,1996-07-16 00:00:00,292.6000061035156,0.0,0.006399999838322401,83.4000015258789,0.6800000071525574,6.800000190734863,346.20001220703125,7.0
1304445375,,PRESENT,,,,,45.1703,-121.6847,,,,1997-08-07,1997-08-07 00:00:00,45.150000000000006,-121.68333330000002,1997-08-07 00:00:00,297.1000061035156,0.0,0.008729999884963036,40.900001525878906,0.8299999833106995,6.800000190734863,312.1000061035156,5.400000095367432
1304445373,,PRESENT,,,,,44.7207,-121.9373,,,,2007-09-13,2007-09-13 00:00:00,44.733333333333334,-121.93333330000002,2007-09-13 00:00:00,294.79998779296875,0.0,0.006739999633282423,68.30000305175781,0.949999988079071,4.800000190734863,243.60000610351562,2.5
1304445368,,PRESENT,,,,,43.8205,-122.2194,,,,2006-09-09,2006-09-09 00:00:00,43.81666666666667,-122.22499996666667,2006-09-09 00:00:00,287.20001220703125,0.0,0.00752999959513545,49.5,0.1599999964237213,2.6000001430511475,239.60000610351562,3.5
1304445364,,PRESENT,,,,,43.4167,-122.1607,,,,2007-09-06,2007-09-06 00:00:00,43.400000000000006,-122.14166663333334,2007-09-06 00:00:00,291.8999938964844,0.0,0.004559999797493219,78.5999984741211,0.85999995470047,5.099999904632568,259.1000061035156,2.9000000953674316
1304445359,,PRESENT,,,,,43.5278,-122.8999,,,,2008-09-19,2008-09-19 00:00:00,43.525000000000006,-122.89166663333334,2008-09-19 00:00:00,282.70001220703125,0.0,0.005779999773949385,35.10000228881836,1.0,4.800000190734863,213.1999969482422,2.700000047683716
1304445357,,PRESENT,,,,,45.549,-121.8187,,,,1997-07-21,1997-07-21 00:00:00,45.56666666666667,-121.80833330000002,1997-07-21 00:00:00,295.5,0.0,0.010590000078082085,48.5,0.5199999809265137,5.800000190734863,330.8000183105469,5.599999904632568
1304445356,,PRESENT,,,,,44.3406,-122.0014,,,,2004-07-27,2004-07-27 00:00:00,44.358333333333334,-122.01666663333334,2004-07-27 00:00:00,302.70001220703125,0.0,0.007689999882131815,64.30000305175781,1.5499999523162842,8.0,319.3999938964844,3.0
1304445355,,PRESENT,,,,,45.274,-121.6682,,,,1996-07-01,1996-07-01 00:00:00,45.275000000000006,-121.68333330000002,1996-07-01 00:00:00,297.20001220703125,0.0,0.0074699996039271355,65.0,1.0099999904632568,6.5,351.5,2.299999952316284
1304445354,,PRESENT,,,,,45.2866,-121.5226,,,,1997-07-22,1997-07-22 00:00:00,45.275000000000006,-121.51666663333334,1997-07-22 00:00:00,292.5,0.0,0.007259999867528677,46.900001525878906,0.5999999642372131,5.5,335.20001220703125,3.299999952316284
1304445353,,PRESENT,,,,,44.238,-121.9193,,,,1983-09-05,1983-09-05 00:00:00,44.233333333333334,-121.93333330000002,1983-09-05 00:00:00,276.0,1.600000023841858,0.004900000058114529,95.0999984741211,0.7899999618530273,4.0,264.20001220703125,3.6000001430511475
1304445345,,PRESENT,,,,,45.2616,-121.6399,,,,1996-08-01,1996-08-01 00:00:00,45.275000000000006,-121.64166663333334,1996-08-01 00:00:00,292.29998779296875,0.30000001192092896,0.005919999908655882,69.20000457763672,0.7899999618530273,6.800000190734863,324.8000183105469,5.800000190734863
1304445343,,PRESENT,,,,,45.2955,-122.0348,,,,2007-08-22,2007-08-22 00:00:00,45.275000000000006,-122.01666663333334,2007-08-22 00:00:00,294.20001220703125,0.0,0.007149999961256981,48.400001525878906,0.7599999904632568,5.099999904632568,287.5,2.700000047683716
1304445341,,PRESENT,wet meadow surrounded by forest.  In soil.  Frequent.,,,,44.8205,-118.6596,,,,1992-08-02,1992-08-02 00:00:00,44.81666666666667,-118.64166663333334,1992-08-02 00:00:00,299.79998779296875,0.4000000059604645,0.0035500000230968,30.80000114440918,2.0199999809265137,9.40000057220459,312.8999938964844,3.6000001430511475
1304445336,,PRESENT,,,,,43.2488,-122.2268,,,,1993-08-10,1993-08-10 00:00:00,43.233333333333334,-122.22499996666667,1993-08-10 00:00:00,297.1000061035156,0.0,0.008329999633133411,100.0,0.7400000095367432,4.5,310.1000061035156,2.5
1304445335,,PRESENT,,,,,45.1752,-121.6811,,,,1992-06-01,1992-06-01 00:00:00,45.19166666666667,-121.68333330000002,1992-06-01 00:00:00,292.70001220703125,0.0,0.007849999703466892,69.9000015258789,0.5999999642372131,6.200000286102295,334.20001220703125,6.400000095367432
1304445321,,PRESENT,,,,,43.5885,-122.0919,,,,2005-09-01,2005-09-01 00:00:00,43.608333333333334,-122.09999996666667,2005-09-01 00:00:00,296.0,0.0,0.006209999788552523,68.0,1.0299999713897705,5.5,269.3999938964844,2.6000001430511475
1304445320,,PRESENT,,,,,44.7934,-122.1824,,,,2004-08-05,2004-08-05 00:00:00,44.775000000000006,-122.18333330000002,2004-08-05 00:00:00,294.29998779296875,1.0,0.007960000075399876,100.0,0.6299999952316284,4.900000095367432,278.6000061035156,2.9000000953674316
1304445319,,PRESENT,,,,,43.7322,-122.1112,,,,2006-09-11,2006-09-11 00:00:00,43.733333333333334,-122.09999996666667,2006-09-11 00:00:00,295.70001220703125,0.0,0.005829999689012766,33.900001525878906,1.149999976158142,5.200000286102295,245.60000610351562,2.299999952316284
1304445318,,PRESENT,,,,,44.1482,-122.2108,,,,1991-05-28,1991-05-28 00:00:00,44.150000000000006,-122.22499996666667,1991-05-28 00:00:00,278.3999938964844,3.799999952316284,0.0072200000286102295,100.0,0.38999998569488525,3.9000000953674316,269.1000061035156,2.5
1304445317,,PRESENT,,,,,45.424,-121.974,,,,2004-07-15,2004-07-15 00:00:00,45.44166666666667,-121.97499996666667,2004-07-15 00:00:00,296.29998779296875,0.0,0.009279999881982803,82.30000305175781,0.75,6.200000286102295,325.5,3.799999952316284
1304445316,,PRESENT,forest,,,,43.1522,-122.455,,,,1979-08-04,1979-08-04 00:00:00,43.150000000000006,-122.47499996666667,1979-08-04 00:00:00,296.0,0.0,0.005609999876469374,28.5,1.1100000143051147,5.5,327.5,3.700000047683716
1304445313,,PRESENT,forest,,,,44.3385,-119.3387,,,,1979-07-03,1979-07-03 00:00:00,44.358333333333334,-119.34999996666667,1979-07-03 00:00:00,299.3999938964844,0.0,0.004170000087469816,20.200000762939453,1.6100000143051147,6.400000095367432,340.8000183105469,3.0
1304445310,,PRESENT,,,,,45.4141,-121.5639,,,,1997-07-30,1997-07-30 00:00:00,45.400000000000006,-121.55833330000002,1997-07-30 00:00:00,294.6000061035156,5.900000095367432,0.008019999600946903,46.5,0.6499999761581421,5.099999904632568,318.20001220703125,2.299999952316284
1304445309,,PRESENT,,,,,45.2262,-121.7014,,,,1996-07-06,1996-07-06 00:00:00,45.233333333333334,-121.68333330000002,1996-07-06 00:00:00,296.0,0.0,0.005379999987781048,62.70000076293945,1.059999942779541,7.300000190734863,356.20001220703125,3.299999952316284
1304445308,,PRESENT,,,,,44.8627,-121.9423,,,,1983-08-20,1983-08-20 00:00:00,44.858333333333334,-121.93333330000002,1983-08-20 00:00:00,278.8999938964844,0.0,0.007009999826550484,92.4000015258789,0.6200000047683716,4.400000095367432,261.20001220703125,2.299999952316284
1304445307,,PRESENT,,,,,45.4338,-121.9991,,,,2003-07-31,2003-07-31 00:00:00,45.44166666666667,-122.01666663333334,2003-07-31 00:00:00,286.5,0.0,0.00723999971523881,29.899999618530273,1.2899999618530273,5.700000286102295,312.20001220703125,3.299999952316284
1304445306,,PRESENT,,,,,45.1933,-121.656,,,,1995-08-03,1995-08-03 00:00:00,45.19166666666667,-121.64166663333334,1995-08-03 00:00:00,296.20001220703125,0.0,0.008849999867379665,43.60000228881836,0.699999988079071,4.700000286102295,312.1000061035156,3.799999952316284
1304445303,,PRESENT,forest,,,,44.3197,-122.2616,,,,1979-06-24,1979-06-24 00:00:00,44.31666666666667,-122.26666663333334,1979-06-24 00:00:00,297.6000061035156,0.0,0.007789999712258577,41.29999923706055,0.9399999976158142,5.400000095367432,334.5,3.4000000953674316
1304445292,,PRESENT,,,,,45.4105,-121.6114,,,,1997-08-06,1997-08-06 00:00:00,45.400000000000006,-121.59999996666667,1997-08-06 00:00:00,301.20001220703125,0.0,0.010169999673962593,37.0,1.3399999141693115,7.599999904632568,307.3999938964844,3.5
1304445290,,PRESENT,,,,,45.5287,-122.0471,,,,2005-08-25,2005-08-25 00:00:00,45.525000000000006,-122.05833330000002,2005-08-25 00:00:00,281.70001220703125,0.0,0.004549999721348286,22.30000114440918,1.7400000095367432,7.700000286102295,283.3000183105469,2.9000000953674316
1304445289,,PRESENT,margin of Rd. 042 along N slope.,,,,45.4287,-121.9681,,,,1982-09-09,1982-09-09 00:00:00,45.44166666666667,-121.97499996666667,1982-09-09 00:00:00,285.6000061035156,41.29999923706055,0.007229999639093876,48.20000076293945,0.1899999976158142,1.5,98.0999984741211,4.700000286102295
1304445286,,PRESENT,gravelly seep in clearcut.,,,,43.1468,-122.4673,,,,1993-09-29,1993-09-29 00:00:00,43.150000000000006,-122.47499996666667,1993-09-29 00:00:00,302.3999938964844,0.0,0.004559999797493219,43.400001525878906,2.0299999713897705,4.099999904632568,198.3000030517578,2.299999952316284
